target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std
35, 3, -15.210423, 157.500000, 0.813753, 6x, 0, 0.100000
35, 4, -17.215407, 157.500000, 0.937723, 6x, 0, 0.100000
36, 1, -14.866092, 135.000000, 0.466721, 1x, 0, 0.100000
36, 2, -33.975996, 135.000000, 0.824798, 1x, 0, 0.100000
36, 3, -37.965750, 135.000000, 0.915816, 1x, 0, 0.100000
37, 1, 8.091675, 45.000000, 0.292129, 2x, 0, 0.100000
37, 2, 38.443779, 45.000000, 0.899725, 2x, 0, 0.100000
38, 1, -9.082219, 45.000000, 0.195312, 6x, 0, 0.100000
38, 2, -44.947296, 45.000000, 0.066988, 6x, 0, 0.100000
38, 3, 28.104179, 45.000000, 0.620711, 6x, 0, 0.100000
38, 4, 37.114319, 45.000000, 0.813137, 6x, 0, 0.100000
38, 5, 41.026697, 45.000000, 0.881350, 6x, 0, 0.100000
39, 1, 25.016040, 90.000000, 0.130098, 1x, 0, 0.100000
39, 2, 83.814779, 90.000000, 0.900302, 1x, 0, 0.100000
40, 1, -13.119836, 67.500000, 0.094882, 6x, 0, 0.100000
40, 2, -82.601932, 67.500000, 0.493513, 6x, 0, 0.100000
40, 3, -108.723721, 67.500000, 0.825838, 6x, 0, 0.100000
40, 4, -110.722285, 67.500000, 0.928826, 6x, 0, 0.100000
41, 1, 9.143741, 112.500000, 0.124070, 2x, 0, 0.100000
41, 2, 71.968626, 112.500000, 0.294889, 2x, 0, 0.100000
41, 3, 110.847109, 112.500000, 0.902497, 2x, 0, 0.100000
42, 1, -15.156915, 112.500000, 0.246367, 1x, 0, 0.100000
42, 2, -59.124934, 112.500000, 0.788134, 1x, 0, 0.100000
42, 3, -66.154966, 112.500000, 0.942495, 1x, 0, 0.100000
