target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std, impulse_response
1, 1, -113.088950, 67.500000, 0.838589, 6x, 1, 0.100000, blur
1, 2, 17.018556, 67.500000, 0.245242, 6x, 1, 0.100000, blur
1, 3, -109.088203, 67.500000, 0.823965, 6x, 1, 0.100000, blur
1, 4, -122.161228, 67.500000, 0.680282, 6x, 1, 0.100000, blur
1, 5, -243.259953, 67.500000, 0.249668, 6x, 1, 0.100000, blur
1, 6, -290.069244, 67.500000, 0.856770, 6x, 1, 0.100000, blur
2, 1, 41.914047, 45.000000, 0.914040, 6x, 1, 0.100000, hrf
3, 1, -44.275484, 135.000000, 0.989118, 6x, 1, 0.100000, delay
4, 1, -90.103320, 157.500000, 0.143036, 6x, 0, 0.100000, blur
4, 2, -146.220207, 157.500000, 0.263897, 6x, 0, 0.100000, blur
4, 3, -245.272846, 157.500000, 0.256165, 6x, 0, 0.100000, blur
4, 4, -288.379248, 157.500000, 0.150660, 6x, 0, 0.100000, blur
4, 5, -245.485609, 157.500000, 0.265750, 6x, 0, 0.100000, blur
4, 6, -225.678988, 157.500000, 0.501482, 6x, 0, 0.100000, blur
4, 7, -200.770006, 157.500000, 0.925799, 6x, 0, 0.100000, blur
5, 1, -32.088789, 22.500000, 0.221381, 6x, 0, 0.100000, delay
5, 2, -58.170747, 22.500000, 0.093991, 6x, 0, 0.100000, delay
5, 3, -36.295561, 22.500000, 0.153330, 6x, 0, 0.100000, delay
5, 4, -19.438586, 22.500000, 0.253844, 6x, 0, 0.100000, delay
5, 5, 1.421337, 22.500000, 0.502645, 6x, 0, 0.100000, delay
5, 6, 26.557389, 22.500000, 0.966125, 6x, 0, 0.100000, delay
6, 1, -14.116679, 157.500000, 0.909054, 6x, 0, 0.100000, hrf
7, 1, 34.076860, 90.000000, 0.202985, 6x, 0, 0.100000, hrf
7, 2, 65.879126, 90.000000, 0.503407, 6x, 0, 0.100000, hrf
7, 3, 89.752303, 90.000000, 0.986255, 6x, 0, 0.100000, hrf
8, 1, 0.000000, 45.000000, 0.257697, 6x, 0, 0.100000, blur
8, 2, 22.938273, 45.000000, 0.503146, 6x, 0, 0.100000, blur
8, 3, 58.850427, 45.000000, 0.556635, 6x, 0, 0.100000, blur
8, 4, 91.034757, 45.000000, 0.257158, 6x, 0, 0.100000, blur
8, 5, 66.965936, 45.000000, 0.464154, 6x, 0, 0.100000, blur
8, 6, 83.252416, 45.000000, 0.320543, 6x, 0, 0.100000, blur
8, 7, 57.255857, 45.000000, 0.550560, 6x, 0, 0.100000, blur
8, 8, 43.258862, 45.000000, 0.782843, 6x, 0, 0.100000, blur
8, 9, 23.025336, 45.000000, 0.488589, 6x, 0, 0.100000, blur
8, 10, 41.766495, 45.000000, 0.814829, 6x, 0, 0.100000, blur
8, 11, 47.793419, 45.000000, 0.824215, 6x, 0, 0.100000, blur
8, 12, 59.884042, 45.000000, 0.548169, 6x, 0, 0.100000, blur
8, 13, 53.740329, 45.000000, 0.675827, 6x, 0, 0.100000, blur
8, 14, 45.756685, 45.000000, 0.937176, 6x, 0, 0.100000, blur
9, 1, 3.998978, 157.500000, 0.501688, 6x, 0, 0.100000, delay
9, 2, 16.094131, 157.500000, 0.290050, 6x, 0, 0.100000, delay
9, 3, 6.137264, 157.500000, 0.491178, 6x, 0, 0.100000, delay
9, 4, -0.866132, 157.500000, 0.503662, 6x, 0, 0.100000, delay
9, 5, -23.063752, 157.500000, 0.991988, 6x, 0, 0.100000, delay
10, 1, 0.000000, 67.500000, 0.128240, 6x, 0, 0.100000, hrf
10, 2, 22.116332, 67.500000, 0.256490, 6x, 0, 0.100000, hrf
10, 3, 78.150046, 67.500000, 0.767282, 6x, 0, 0.100000, hrf
10, 4, 98.237121, 67.500000, 0.431186, 6x, 0, 0.100000, hrf
10, 5, 82.298090, 67.500000, 0.556889, 6x, 0, 0.100000, hrf
10, 6, 71.324064, 67.500000, 0.843130, 6x, 0, 0.100000, hrf
10, 7, 65.321480, 67.500000, 0.913197, 6x, 0, 0.100000, hrf
11, 1, 0.000000, 135.000000, 0.263740, 6x, 0, 0.100000, blur
11, 2, 29.037727, 135.000000, 0.135578, 6x, 0, 0.100000, blur
11, 3, -28.956064, 135.000000, 0.580267, 6x, 0, 0.100000, blur
11, 4, -52.954831, 135.000000, 0.809646, 6x, 0, 0.100000, blur
11, 5, -73.810709, 135.000000, 0.461868, 6x, 0, 0.100000, blur
11, 6, -58.720333, 135.000000, 0.603968, 6x, 0, 0.100000, blur
11, 7, -49.542151, 135.000000, 0.820088, 6x, 0, 0.100000, blur
11, 8, -39.506331, 135.000000, 0.811235, 6x, 0, 0.100000, blur
11, 9, -29.524404, 135.000000, 0.578415, 6x, 0, 0.100000, blur
11, 10, -40.578173, 135.000000, 0.826393, 6x, 0, 0.100000, blur
