target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std, impulse_response
9, 5, -80.243378, 135.000000, 0.338498, 6x, 0, 0.100000, hrf
9, 6, -60.270220, 135.000000, 0.537031, 6x, 0, 0.100000, hrf
9, 7, -44.249139, 135.000000, 0.966176, 6x, 0, 0.100000, hrf
10, 1, 0.000000, 45.000000, 0.262031, 6x, 0, 0.100000, blur
10, 2, -19.082213, 45.000000, 0.145482, 6x, 0, 0.100000, blur
10, 3, 33.978666, 45.000000, 0.613113, 6x, 0, 0.100000, blur
10, 4, 48.007157, 45.000000, 0.854703, 6x, 0, 0.100000, blur
11, 1, 0.000000, 157.500000, 0.512813, 6x, 0, 0.100000, hrf
11, 2, -20.186944, 157.500000, 0.959220, 6x, 0, 0.100000, hrf
12, 1, 0.000000, 45.000000, 0.251019, 6x, 0, 0.100000, delay
12, 2, 44.058399, 45.000000, 0.991549, 6x, 0, 0.100000, delay
13, 1, 0.000000, 157.500000, 0.501081, 6x, 0, 0.100000, delay
13, 2, -22.923007, 157.500000, 0.993463, 6x, 0, 0.100000, delay
14, 1, 0.000000, 135.000000, 0.302020, 6x, 0, 0.100000, blur
14, 2, 38.856872, 135.000000, 0.129320, 6x, 0, 0.100000, blur
14, 3, -47.149559, 135.000000, 0.827881, 6x, 0, 0.100000, blur
14, 4, -51.157805, 135.000000, 0.859776, 6x, 0, 0.100000, blur
15, 1, 0.000000, 90.000000, 0.070892, 6x, 0, 0.100000, hrf
15, 2, 30.044207, 90.000000, 0.176766, 6x, 0, 0.100000, hrf
15, 3, 94.179760, 90.000000, 0.950996, 6x, 0, 0.100000, hrf
16, 1, 0.000000, 90.000000, 0.090604, 6x, 0, 0.100000, blur
16, 2, -87.291694, 90.000000, 0.842133, 6x, 0, 0.100000, blur
16, 3, -96.230167, 90.000000, 0.863423, 6x, 0, 0.100000, blur
17, 1, 0.000000, 67.500000, 0.126221, 6x, 0, 0.100000, hrf
17, 2, 87.101043, 67.500000, 0.500672, 6x, 0, 0.100000, hrf
17, 3, 75.102527, 67.500000, 0.768055, 6x, 0, 0.100000, hrf
17, 4, 67.250319, 67.500000, 0.963218, 6x, 0, 0.100000, hrf
18, 1, 0.000000, 112.500000, 0.125850, 6x, 0, 0.100000, delay
18, 2, -37.953154, 112.500000, 0.475955, 6x, 0, 0.100000, delay
18, 3, -80.006716, 112.500000, 0.642222, 6x, 0, 0.100000, delay
18, 4, -60.044015, 112.500000, 0.899643, 6x, 0, 0.100000, delay
19, 1, 0.000000, 157.500000, 0.492770, 6x, 0, 0.100000, blur
19, 2, 33.166443, 157.500000, 0.229377, 6x, 0, 0.100000, blur
19, 3, -48.844991, 157.500000, 0.493464, 6x, 0, 0.100000, blur
19, 4, -36.754082, 157.500000, 0.610146, 6x, 0, 0.100000, blur
19, 5, -29.904680, 157.500000, 0.747580, 6x, 0, 0.100000, blur
19, 6, -19.863389, 157.500000, 0.797064, 6x, 0, 0.100000, blur
19, 7, -12.927499, 157.500000, 0.697865, 6x, 0, 0.100000, blur
19, 8, -16.835127, 157.500000, 0.846232, 6x, 0, 0.100000, blur
19, 9, -19.839231, 157.500000, 0.845018, 6x, 0, 0.100000, blur
19, 10, -19.839231, 157.500000, 0.848925, 6x, 0, 0.100000, blur
19, 11, -16.819936, 157.500000, 0.808194, 6x, 0, 0.100000, blur
19, 12, -21.830845, 157.500000, 0.880286, 6x, 0, 0.100000, blur
20, 1, 0.000000, 112.500000, 0.127048, 6x, 0, 0.100000, hrf
20, 2, -12.952327, 112.500000, 0.229243, 6x, 0, 0.100000, hrf
20, 3, -34.974359, 112.500000, 0.434305, 6x, 0, 0.100000, hrf
20, 4, -61.145286, 112.500000, 0.859449, 6x, 0, 0.100000, hrf
21, 1, 0.000000, 135.000000, 0.250460, 6x, 0, 0.100000, delay
21, 2, 54.101189, 135.000000, 0.083744, 6x, 0, 0.100000, delay
21, 3, -59.188626, 135.000000, 0.686563, 6x, 0, 0.100000, delay
21, 4, -70.238055, 135.000000, 0.497690, 6x, 0, 0.100000, delay
21, 5, -60.189918, 135.000000, 0.607535, 6x, 0, 0.100000, delay
21, 6, -67.169405, 135.000000, 0.501234, 6x, 0, 0.100000, delay
21, 7, -55.160800, 135.000000, 0.848995, 6x, 0, 0.100000, delay
21, 8, -51.158643, 135.000000, 0.960503, 6x, 0, 0.100000, delay
22, 1, 0.000000, 112.500000, 0.125489, 6x, 0, 0.100000, delay
22, 2, 11.999707, 112.500000, 0.106287, 6x, 0, 0.100000, delay
22, 3, -19.083333, 112.500000, 0.247588, 6x, 0, 0.100000, delay
22, 4, -48.079397, 112.500000, 0.505908, 6x, 0, 0.100000, delay
22, 5, -68.020535, 112.500000, 0.989766, 6x, 0, 0.100000, delay
23, 1, 0.000000, 112.500000, 0.143051, 6x, 0, 0.100000, blur
23, 2, 34.183607, 112.500000, 0.136231, 6x, 0, 0.100000, blur
23, 3, -57.810087, 112.500000, 0.716601, 6x, 0, 0.100000, blur
23, 4, -68.890949, 112.500000, 0.876455, 6x, 0, 0.100000, blur
24, 1, 0.000000, 67.500000, 0.126723, 6x, 0, 0.100000, hrf
24, 2, 26.081794, 67.500000, 0.270152, 6x, 0, 0.100000, hrf
24, 3, 65.075946, 67.500000, 0.895588, 6x, 0, 0.100000, hrf
25, 1, 0.000000, 135.000000, 0.251041, 6x, 0, 0.100000, delay
25, 2, -36.111244, 135.000000, 0.897547, 6x, 0, 0.100000, delay
26, 1, 0.000000, 112.500000, 0.126380, 6x, 0, 0.100000, hrf
26, 2, 56.072904, 112.500000, 0.181858, 6x, 0, 0.100000, hrf
26, 3, -72.143634, 112.500000, 0.893412, 6x, 0, 0.100000, hrf
27, 1, 0.000000, 67.500000, 0.141972, 6x, 0, 0.100000, blur
27, 2, -46.041872, 67.500000, 0.140314, 6x, 0, 0.100000, blur
27, 3, 58.139792, 67.500000, 0.644291, 6x, 0, 0.100000, blur
27, 4, 67.135387, 67.500000, 0.819207, 6x, 0, 0.100000, blur
27, 5, 65.156867, 67.500000, 0.787407, 6x, 0, 0.100000, blur
27, 6, 76.189480, 67.500000, 0.654358, 6x, 0, 0.100000, blur
27, 7, 71.126344, 67.500000, 0.856683, 6x, 0, 0.100000, blur
28, 1, 0.000000, 90.000000, 0.068820, 6x, 0, 0.100000, hrf
28, 2, -31.138654, 90.000000, 0.185477, 6x, 0, 0.100000, hrf
28, 3, 52.921855, 90.000000, 0.359892, 6x, 0, 0.100000, hrf
28, 4, 99.969416, 90.000000, 0.714135, 6x, 0, 0.100000, hrf
28, 5, 122.976781, 90.000000, 0.357553, 6x, 0, 0.100000, hrf
28, 6, 103.004221, 90.000000, 0.559121, 6x, 0, 0.100000, hrf
28, 7, 73.979332, 90.000000, 0.675418, 6x, 0, 0.100000, hrf
28, 8, 60.948746, 90.000000, 0.446684, 6x, 0, 0.100000, hrf
28, 9, 68.854999, 90.000000, 0.513758, 6x, 0, 0.100000, hrf
28, 10, 80.968280, 90.000000, 0.872805, 6x, 0, 0.100000, hrf
29, 1, 0.000000, 157.500000, 0.493258, 6x, 0, 0.100000, blur
29, 2, 0.000000, 157.500000, 0.500735, 6x, 0, 0.100000, blur
29, 3, -48.947491, 157.500000, 0.483853, 6x, 0, 0.100000, blur
29, 4, -35.774305, 157.500000, 0.583809, 6x, 0, 0.100000, blur
29, 5, -21.731246, 157.500000, 0.891862, 6x, 0, 0.100000, blur
30, 1, 0.000000, 45.000000, 0.250529, 6x, 0, 0.100000, delay
30, 2, 26.069658, 45.000000, 0.515093, 6x, 0, 0.100000, delay
30, 3, 42.076161, 45.000000, 0.985427, 6x, 0, 0.100000, delay
31, 1, 0.000000, 22.500000, 0.500936, 6x, 0, 0.100000, delay
31, 2, -19.953264, 22.500000, 0.252331, 6x, 0, 0.100000, delay
31, 3, 52.296413, 22.500000, 0.464492, 6x, 0, 0.100000, delay
31, 4, 37.285320, 22.500000, 0.591726, 6x, 0, 0.100000, delay
31, 5, 26.354843, 22.500000, 0.973781, 6x, 0, 0.100000, delay
32, 1, 0.000000, 135.000000, 0.252226, 6x, 0, 0.100000, hrf
32, 2, -24.169968, 135.000000, 0.502115, 6x, 0, 0.100000, hrf
32, 3, -47.198390, 135.000000, 0.981093, 6x, 0, 0.100000, hrf
33, 1, 0.000000, 22.500000, 0.516773, 6x, 0, 0.100000, blur
33, 2, 18.127543, 22.500000, 0.795710, 6x, 0, 0.100000, blur
33, 3, 14.254456, 22.500000, 0.649923, 6x, 0, 0.100000, blur
33, 4, 24.243551, 22.500000, 0.857589, 6x, 0, 0.100000, blur
34, 1, 0.000000, 135.000000, 0.290766, 6x, 0, 0.100000, blur
34, 2, -25.987034, 135.000000, 0.506027, 6x, 0, 0.100000, blur
34, 3, -44.199069, 135.000000, 0.926375, 6x, 0, 0.100000, blur
35, 1, 0.000000, 90.000000, 0.063688, 6x, 0, 0.100000, delay
35, 2, -37.790458, 90.000000, 0.239181, 6x, 0, 0.100000, delay
35, 3, -75.843860, 90.000000, 0.670458, 6x, 0, 0.100000, delay
35, 4, -98.705390, 90.000000, 0.915942, 6x, 0, 0.100000, delay
36, 1, 0.000000, 45.000000, 0.255265, 6x, 0, 0.100000, hrf
36, 2, -49.150787, 45.000000, 0.074580, 6x, 0, 0.100000, hrf
36, 3, 60.928329, 45.000000, 0.582920, 6x, 0, 0.100000, hrf
36, 4, 87.033278, 45.000000, 0.257299, 6x, 0, 0.100000, hrf
36, 5, 47.967624, 45.000000, 0.922070, 6x, 0, 0.100000, hrf
37, 1, 0.000000, 45.000000, 0.264035, 6x, 0, 0.100000, blur
37, 2, -45.032278, 45.000000, 0.084811, 6x, 0, 0.100000, blur
37, 3, 71.176373, 45.000000, 0.478938, 6x, 0, 0.100000, blur
37, 4, 97.239693, 45.000000, 0.259024, 6x, 0, 0.100000, blur
37, 5, 89.283031, 45.000000, 0.257551, 6x, 0, 0.100000, blur
37, 6, 121.282906, 45.000000, 0.139781, 6x, 0, 0.100000, blur
37, 7, 60.165729, 45.000000, 0.535746, 6x, 0, 0.100000, blur
37, 8, 33.206357, 45.000000, 0.627998, 6x, 0, 0.100000, blur
37, 9, 11.230230, 45.000000, 0.357396, 6x, 0, 0.100000, blur
37, 10, 25.094705, 45.000000, 0.505108, 6x, 0, 0.100000, blur
37, 11, 47.184263, 45.000000, 0.844549, 6x, 0, 0.100000, blur
37, 12, 52.113962, 45.000000, 0.653029, 6x, 0, 0.100000, blur
37, 13, 48.041666, 45.000000, 0.914230, 6x, 0, 0.100000, blur
38, 1, 0.000000, 157.500000, 0.502825, 6x, 0, 0.100000, hrf
38, 2, -17.994285, 157.500000, 0.918483, 6x, 0, 0.100000, hrf
39, 1, 0.000000, 157.500000, 0.501160, 6x, 0, 0.100000, delay
39, 2, 28.075636, 157.500000, 0.248054, 6x, 0, 0.100000, delay
39, 3, -35.129763, 157.500000, 0.604130, 6x, 0, 0.100000, delay
39, 4, -44.045054, 157.500000, 0.501871, 6x, 0, 0.100000, delay
39, 5, -31.187183, 157.500000, 0.867529, 6x, 0, 0.100000, delay
40, 1, 0.000000, 90.000000, 0.084524, 6x, 0, 0.100000, blur
40, 2, 0.000000, 90.000000, 0.085943, 6x, 0, 0.100000, blur
40, 3, -33.182963, 90.000000, 0.224700, 6x, 0, 0.100000, blur
40, 4, -49.175727, 90.000000, 0.308539, 6x, 0, 0.100000, blur
40, 5, 48.004647, 90.000000, 0.267857, 6x, 0, 0.100000, blur
40, 6, 23.903390, 90.000000, 0.156303, 6x, 0, 0.100000, blur
40, 7, 32.822250, 90.000000, 0.217157, 6x, 0, 0.100000, blur
40, 8, 15.873247, 90.000000, 0.127092, 6x, 0, 0.100000, blur
40, 9, 61.918600, 90.000000, 0.542447, 6x, 0, 0.100000, blur
40, 10, 50.946492, 90.000000, 0.302918, 6x, 0, 0.100000, blur
40, 11, 75.965780, 90.000000, 0.608785, 6x, 0, 0.100000, blur
40, 12, 89.917214, 90.000000, 0.898220, 6x, 0, 0.100000, blur
41, 1, 0.000000, 22.500000, 0.495208, 6x, 0, 0.100000, hrf
41, 2, 14.086920, 22.500000, 0.743834, 6x, 0, 0.100000, hrf
41, 3, 19.000939, 22.500000, 0.919260, 6x, 0, 0.100000, hrf
42, 1, 0.000000, 67.500000, 0.125580, 6x, 0, 0.100000, delay
42, 2, -54.058235, 67.500000, 0.159229, 6x, 0, 0.100000, delay
42, 3, 45.995488, 67.500000, 0.500994, 6x, 0, 0.100000, delay
42, 4, 56.989332, 67.500000, 0.752053, 6x, 0, 0.100000, delay
42, 5, 64.936606, 67.500000, 0.975305, 6x, 0, 0.100000, delay
43, 1, 0.000000, 90.000000, 0.063278, 6x, 0, 0.100000, delay
43, 2, 60.019743, 90.000000, 0.458671, 6x, 0, 0.100000, delay
43, 3, 96.998072, 90.000000, 0.930829, 6x, 0, 0.100000, delay
44, 1, 0.000000, 45.000000, 0.251679, 6x, 0, 0.100000, hrf
44, 2, -58.101495, 45.000000, 0.096269, 6x, 0, 0.100000, hrf
44, 3, 33.022414, 45.000000, 0.703111, 6x, 0, 0.100000, hrf
44, 4, 39.943002, 45.000000, 0.923718, 6x, 0, 0.100000, hrf
45, 1, 0.000000, 22.500000, 0.501675, 6x, 0, 0.100000, blur
45, 2, -17.996788, 22.500000, 0.347749, 6x, 0, 0.100000, blur
45, 3, 29.107347, 22.500000, 0.818348, 6x, 0, 0.100000, blur
45, 4, 38.066078, 22.500000, 0.625497, 6x, 0, 0.100000, blur
45, 5, 27.914419, 22.500000, 0.826009, 6x, 0, 0.100000, blur
45, 6, 29.871048, 22.500000, 0.760650, 6x, 0, 0.100000, blur
45, 7, 23.914318, 22.500000, 0.897982, 6x, 0, 0.100000, blur
46, 1, 0.000000, 112.500000, 0.135438, 6x, 0, 0.100000, blur
46, 2, -48.024588, 112.500000, 0.538574, 6x, 0, 0.100000, blur
46, 3, -31.848110, 112.500000, 0.330157, 6x, 0, 0.100000, blur
46, 4, -72.059834, 112.500000, 0.776516, 6x, 0, 0.100000, blur
46, 5, -77.954374, 112.500000, 0.566692, 6x, 0, 0.100000, blur
46, 6, -72.016431, 112.500000, 0.802537, 6x, 0, 0.100000, blur
46, 7, -67.907975, 112.500000, 0.924153, 6x, 0, 0.100000, blur
47, 1, 0.000000, 135.000000, 0.252236, 6x, 0, 0.100000, delay
47, 2, 15.875905, 135.000000, 0.153519, 6x, 0, 0.100000, delay
47, 3, -58.258632, 135.000000, 0.669799, 6x, 0, 0.100000, delay
47, 4, -67.202625, 135.000000, 0.503324, 6x, 0, 0.100000, delay
47, 5, -48.077822, 135.000000, 0.987017, 6x, 0, 0.100000, delay
48, 1, 0.000000, 112.500000, 0.130749, 6x, 0, 0.100000, hrf
48, 2, 24.096356, 112.500000, 0.085348, 6x, 0, 0.100000, hrf
48, 3, -46.976555, 112.500000, 0.520884, 6x, 0, 0.100000, hrf
48, 4, -65.184658, 112.500000, 0.942402, 6x, 0, 0.100000, hrf
49, 1, 0.000000, 157.500000, 0.501061, 6x, 0, 0.100000, delay
49, 2, -26.996288, 157.500000, 0.979905, 6x, 0, 0.100000, delay
50, 1, 36.081704, 22.500000, 0.630076, 6x, 0, 0.100000, hrf
50, 2, 44.932443, 22.500000, 0.495190, 6x, 0, 0.100000, hrf
50, 3, 27.034333, 22.500000, 0.934358, 6x, 0, 0.100000, hrf
51, 1, 0.000000, 135.000000, 0.276630, 6x, 0, 0.100000, blur
51, 2, -30.094016, 135.000000, 0.652509, 6x, 0, 0.100000, blur
51, 3, -37.183003, 135.000000, 0.720808, 6x, 0, 0.100000, blur
51, 4, -44.214919, 135.000000, 0.911938, 6x, 0, 0.100000, blur
52, 1, 0.000000, 90.000000, 0.091060, 6x, 0, 0.100000, blur
52, 2, 26.014436, 90.000000, 0.163808, 6x, 0, 0.100000, blur
52, 3, -26.149446, 90.000000, 0.150055, 6x, 0, 0.100000, blur
52, 4, -88.050734, 90.000000, 0.873514, 6x, 0, 0.100000, blur
53, 1, 0.000000, 67.500000, 0.125514, 6x, 0, 0.100000, delay
53, 2, 36.084293, 67.500000, 0.456447, 6x, 0, 0.100000, delay
53, 3, 66.202292, 67.500000, 0.980696, 6x, 0, 0.100000, delay
54, 1, 2.118517, 90.000000, 0.066576, 6x, 0, 0.100000, hrf
54, 2, 44.138520, 90.000000, 0.257342, 6x, 0, 0.100000, hrf
54, 3, 99.214722, 90.000000, 0.834599, 6x, 0, 0.100000, hrf
54, 4, 102.198511, 90.000000, 0.600169, 6x, 0, 0.100000, hrf
54, 5, 90.270103, 90.000000, 0.989706, 6x, 0, 0.100000, hrf
55, 1, 0.000000, 135.000000, 0.258706, 6x, 0, 0.100000, hrf
55, 2, -42.168575, 135.000000, 0.980251, 6x, 0, 0.100000, hrf
56, 1, 0.000000, 112.500000, 0.125572, 6x, 0, 0.100000, delay
56, 2, 53.916713, 112.500000, 0.153623, 6x, 0, 0.100000, delay
56, 3, 144.954010, 112.500000, 0.448076, 6x, 0, 0.100000, delay
56, 4, 171.895268, 112.500000, 0.150622, 6x, 0, 0.100000, delay
56, 5, 154.860507, 112.500000, 0.255205, 6x, 0, 0.100000, delay
56, 6, 140.938953, 112.500000, 0.482426, 6x, 0, 0.100000, delay
56, 7, 129.761426, 112.500000, 0.521250, 6x, 0, 0.100000, delay
56, 8, 110.847714, 112.500000, 0.980127, 6x, 0, 0.100000, delay
57, 1, 0.000000, 67.500000, 0.137659, 6x, 0, 0.100000, blur
57, 2, -26.938526, 67.500000, 0.087889, 6x, 0, 0.100000, blur
57, 3, 59.184272, 67.500000, 0.749408, 6x, 0, 0.100000, blur
57, 4, 65.247612, 67.500000, 0.794685, 6x, 0, 0.100000, blur
57, 5, 73.157866, 67.500000, 0.722453, 6x, 0, 0.100000, blur
57, 6, 67.174723, 67.500000, 0.927026, 6x, 0, 0.100000, blur
58, 1, 0.000000, 45.000000, 0.250543, 6x, 0, 0.100000, delay
58, 2, -36.017484, 45.000000, 0.091408, 6x, 0, 0.100000, delay
58, 3, 50.066371, 45.000000, 0.955402, 6x, 0, 0.100000, delay
59, 1, 0.000000, 67.500000, 0.130062, 6x, 0, 0.100000, hrf
59, 2, -48.923032, 67.500000, 0.139417, 6x, 0, 0.100000, hrf
59, 3, 41.238331, 67.500000, 0.485305, 6x, 0, 0.100000, hrf
59, 4, 68.323650, 67.500000, 0.951870, 6x, 0, 0.100000, hrf
60, 1, 0.000000, 157.500000, 0.529178, 6x, 0, 0.100000, blur
60, 2, -30.907788, 157.500000, 0.818472, 6x, 0, 0.100000, blur
60, 3, -36.822290, 157.500000, 0.591416, 6x, 0, 0.100000, blur
60, 4, -25.739829, 157.500000, 0.811104, 6x, 0, 0.100000, blur
60, 5, -21.901967, 157.500000, 0.849449, 6x, 0, 0.100000, blur
60, 6, -17.861377, 157.500000, 0.675664, 6x, 0, 0.100000, blur
60, 7, -24.763088, 157.500000, 0.787735, 6x, 0, 0.100000, blur
60, 8, -30.922776, 157.500000, 0.688765, 6x, 0, 0.100000, blur
60, 9, -27.882531, 157.500000, 0.769085, 6x, 0, 0.100000, blur
60, 10, -21.802356, 157.500000, 0.888881, 6x, 0, 0.100000, blur
61, 1, 0.000000, 45.000000, 0.263595, 6x, 0, 0.100000, blur
61, 2, -27.073289, 45.000000, 0.143737, 6x, 0, 0.100000, blur
61, 3, 41.233092, 45.000000, 0.761547, 6x, 0, 0.100000, blur
61, 4, 49.189441, 45.000000, 0.773873, 6x, 0, 0.100000, blur
61, 5, 43.054876, 45.000000, 0.824408, 6x, 0, 0.100000, blur
61, 6, 40.119660, 45.000000, 0.844277, 6x, 0, 0.100000, blur
61, 7, 38.041206, 45.000000, 0.689056, 6x, 0, 0.100000, blur
61, 8, 45.061423, 45.000000, 0.911925, 6x, 0, 0.100000, blur
62, 1, 0.000000, 157.500000, 0.521548, 6x, 0, 0.100000, hrf
62, 2, -24.154675, 157.500000, 0.957763, 6x, 0, 0.100000, hrf
63, 1, 0.000000, 22.500000, 0.500859, 6x, 0, 0.100000, delay
63, 2, 27.820690, 22.500000, 0.930131, 6x, 0, 0.100000, delay
