target_num, trial_num, angle, target_angle, score, feedback_timing, visible_bool, noise_std, impulse_response
17, 2, 39.012403, 22.500000, 0.509501, 6x, 0, 0.100000, hrf
17, 3, 22.096220, 22.500000, 0.967640, 6x, 0, 0.100000, hrf
18, 1, 73.994041, 67.500000, 0.930839, 6x, 0, 0.100000, delay
19, 1, 51.163863, 157.500000, 0.145250, 6x, 0, 0.100000, blur
19, 2, 141.254499, 157.500000, 0.553780, 6x, 0, 0.100000, blur
19, 3, 158.315317, 157.500000, 0.848857, 6x, 0, 0.100000, blur
19, 4, 163.321982, 157.500000, 0.778492, 6x, 0, 0.100000, blur
19, 5, 146.519801, 157.500000, 0.676279, 6x, 0, 0.100000, blur
19, 6, 153.512587, 157.500000, 0.875902, 6x, 0, 0.100000, blur
20, 1, 114.148557, 22.500000, 0.064800, 6x, 0, 0.100000, delay
20, 2, 33.049420, 22.500000, 0.792320, 6x, 0, 0.100000, delay
20, 3, 26.081766, 22.500000, 0.974282, 6x, 0, 0.100000, delay
21, 1, 78.142567, 67.500000, 0.625748, 6x, 0, 0.100000, hrf
21, 2, 91.152472, 67.500000, 0.494466, 6x, 0, 0.100000, hrf
21, 3, 69.112180, 67.500000, 0.942944, 6x, 0, 0.100000, hrf
22, 1, -30.986195, 157.500000, 0.787169, 6x, 0, 0.100000, hrf
22, 2, -35.984208, 157.500000, 0.669525, 6x, 0, 0.100000, hrf
22, 3, -20.964727, 157.500000, 0.901643, 6x, 0, 0.100000, hrf
23, 1, 71.128053, 67.500000, 0.775571, 6x, 0, 0.100000, blur
23, 2, 62.260828, 67.500000, 0.844934, 6x, 0, 0.100000, blur
23, 3, 56.253880, 67.500000, 0.586228, 6x, 0, 0.100000, blur
23, 4, 57.136819, 67.500000, 0.640733, 6x, 0, 0.100000, blur
23, 5, 50.126054, 67.500000, 0.508498, 6x, 0, 0.100000, blur
23, 6, 66.308245, 67.500000, 0.858589, 6x, 0, 0.100000, blur
24, 1, -60.054826, 112.500000, 0.850392, 6x, 0, 0.100000, delay
25, 1, 110.061426, 135.000000, 0.499772, 6x, 0, 0.100000, delay
25, 2, 90.947791, 135.000000, 0.251185, 6x, 0, 0.100000, delay
25, 3, 161.976274, 135.000000, 0.493807, 6x, 0, 0.100000, delay
25, 4, 152.898639, 135.000000, 0.527999, 6x, 0, 0.100000, delay
25, 5, 136.887028, 135.000000, 0.986653, 6x, 0, 0.100000, delay
26, 1, 40.148525, 135.000000, 0.072383, 6x, 0, 0.100000, hrf
26, 2, -56.859833, 135.000000, 0.737020, 6x, 0, 0.100000, hrf
26, 3, -69.022007, 135.000000, 0.494800, 6x, 0, 0.100000, hrf
26, 4, -33.888952, 135.000000, 0.733552, 6x, 0, 0.100000, hrf
26, 5, -21.859803, 135.000000, 0.501218, 6x, 0, 0.100000, hrf
26, 6, -35.892547, 135.000000, 0.749401, 6x, 0, 0.100000, hrf
26, 7, -39.887396, 135.000000, 0.920276, 6x, 0, 0.100000, hrf
27, 1, 114.197205, 22.500000, 0.109690, 6x, 0, 0.100000, blur
27, 2, 29.073971, 22.500000, 0.909173, 6x, 0, 0.100000, blur
28, 1, 50.933078, 67.500000, 0.549292, 6x, 0, 0.100000, hrf
28, 2, 70.024629, 67.500000, 0.928403, 6x, 0, 0.100000, hrf
29, 1, 81.103418, 112.500000, 0.427789, 6x, 0, 0.100000, blur
29, 2, 100.067290, 112.500000, 0.622322, 6x, 0, 0.100000, blur
29, 3, 111.997807, 112.500000, 0.942336, 6x, 0, 0.100000, blur
30, 1, -45.058268, 157.500000, 0.500244, 6x, 0, 0.100000, delay
30, 2, -80.126265, 157.500000, 0.159839, 6x, 0, 0.100000, delay
30, 3, -51.116394, 157.500000, 0.483625, 6x, 0, 0.100000, delay
30, 4, -4.996857, 157.500000, 0.525139, 6x, 0, 0.100000, delay
30, 5, 20.062152, 157.500000, 0.254629, 6x, 0, 0.100000, delay
30, 6, -0.964034, 157.500000, 0.502267, 6x, 0, 0.100000, delay
30, 7, -10.999647, 157.500000, 0.719396, 6x, 0, 0.100000, delay
30, 8, -20.067607, 157.500000, 0.986915, 6x, 0, 0.100000, delay
31, 1, 86.169899, 90.000000, 0.910826, 6x, 0, 0.100000, blur
32, 1, -64.067883, 22.500000, 0.066948, 6x, 0, 0.100000, delay
32, 2, 54.059388, 22.500000, 0.432343, 6x, 0, 0.100000, delay
32, 3, 39.999157, 22.500000, 0.538650, 6x, 0, 0.100000, delay
32, 4, 20.892425, 22.500000, 0.982954, 6x, 0, 0.100000, delay
33, 1, -67.078105, 90.000000, 0.509391, 6x, 0, 0.100000, hrf
33, 2, -89.213064, 90.000000, 0.981601, 6x, 0, 0.100000, hrf
34, 1, 73.227130, 22.500000, 0.239599, 6x, 0, 0.100000, hrf
34, 2, 113.264243, 22.500000, 0.070911, 6x, 0, 0.100000, hrf
34, 3, 0.059707, 22.500000, 0.498041, 6x, 0, 0.100000, hrf
34, 4, -34.951255, 22.500000, 0.201746, 6x, 0, 0.100000, hrf
34, 5, -16.115481, 22.500000, 0.272449, 6x, 0, 0.100000, hrf
34, 6, 9.042885, 22.500000, 0.593980, 6x, 0, 0.100000, hrf
34, 7, 22.051004, 22.500000, 0.967813, 6x, 0, 0.100000, hrf
35, 1, -125.145308, 45.000000, 0.710759, 6x, 0, 0.100000, blur
35, 2, -132.123476, 45.000000, 0.816587, 6x, 0, 0.100000, blur
35, 3, -136.176125, 45.000000, 0.888676, 6x, 0, 0.100000, blur
36, 1, 87.867895, 67.500000, 0.502928, 6x, 0, 0.100000, delay
36, 2, 104.868568, 67.500000, 0.312923, 6x, 0, 0.100000, delay
36, 3, 46.753353, 67.500000, 0.507372, 6x, 0, 0.100000, delay
36, 4, 16.759079, 67.500000, 0.242162, 6x, 0, 0.100000, delay
36, 5, 38.656786, 67.500000, 0.486034, 6x, 0, 0.100000, delay
36, 6, 49.620870, 67.500000, 0.515162, 6x, 0, 0.100000, delay
36, 7, 66.613257, 67.500000, 0.979255, 6x, 0, 0.100000, delay
37, 1, -68.138485, 45.000000, 0.127978, 6x, 0, 0.100000, delay
37, 2, 43.931261, 45.000000, 0.988473, 6x, 0, 0.100000, delay
38, 1, 88.151843, 112.500000, 0.500574, 6x, 0, 0.100000, hrf
38, 2, 118.229987, 112.500000, 0.913478, 6x, 0, 0.100000, hrf
39, 1, -120.136433, 135.000000, 0.143145, 6x, 0, 0.100000, blur
39, 2, -29.168478, 135.000000, 0.606098, 6x, 0, 0.100000, blur
39, 3, -12.127008, 135.000000, 0.377926, 6x, 0, 0.100000, blur
39, 4, -33.101334, 135.000000, 0.733291, 6x, 0, 0.100000, blur
39, 5, -42.122347, 135.000000, 0.909088, 6x, 0, 0.100000, blur
40, 1, -67.073224, 157.500000, 0.259262, 6x, 0, 0.100000, blur
40, 2, -127.136821, 157.500000, 0.158740, 6x, 0, 0.100000, blur
40, 3, -98.088289, 157.500000, 0.139867, 6x, 0, 0.100000, blur
40, 4, -122.131293, 157.500000, 0.127926, 6x, 0, 0.100000, blur
40, 5, -212.225721, 157.500000, 0.669611, 6x, 0, 0.100000, blur
40, 6, -225.197118, 157.500000, 0.505179, 6x, 0, 0.100000, blur
40, 7, -205.281446, 157.500000, 0.928779, 6x, 0, 0.100000, blur
41, 1, -117.197812, 45.000000, 0.525254, 6x, 0, 0.100000, hrf
41, 2, -133.048764, 45.000000, 0.919115, 6x, 0, 0.100000, hrf
42, 1, 110.091169, 90.000000, 0.508058, 6x, 0, 0.100000, delay
42, 2, 129.108697, 90.000000, 0.260354, 6x, 0, 0.100000, delay
42, 3, 77.097596, 90.000000, 0.750594, 6x, 0, 0.100000, delay
42, 4, 69.061258, 90.000000, 0.509187, 6x, 0, 0.100000, delay
42, 5, 77.092650, 90.000000, 0.737084, 6x, 0, 0.100000, delay
42, 6, 85.027402, 90.000000, 0.964141, 6x, 0, 0.100000, delay
43, 1, 123.132686, 135.000000, 0.736526, 6x, 0, 0.100000, delay
43, 2, 133.215381, 135.000000, 0.988452, 6x, 0, 0.100000, delay
44, 1, -123.099490, 67.500000, 0.558742, 6x, 0, 0.100000, hrf
44, 2, -148.169806, 67.500000, 0.377880, 6x, 0, 0.100000, hrf
44, 3, -102.079012, 67.500000, 0.673229, 6x, 0, 0.100000, hrf
44, 4, -90.063758, 67.500000, 0.500091, 6x, 0, 0.100000, hrf
44, 5, -96.095882, 67.500000, 0.537297, 6x, 0, 0.100000, hrf
44, 6, -114.181641, 67.500000, 0.925492, 6x, 0, 0.100000, hrf
45, 1, 0.000000, 112.500000, 0.140869, 6x, 0, 0.100000, blur
45, 2, 93.983606, 112.500000, 0.533578, 6x, 0, 0.100000, blur
45, 3, 74.914261, 112.500000, 0.376435, 6x, 0, 0.100000, blur
45, 4, 100.957393, 112.500000, 0.558582, 6x, 0, 0.100000, blur
45, 5, 116.074049, 112.500000, 0.795677, 6x, 0, 0.100000, blur
45, 6, 125.030335, 112.500000, 0.590847, 6x, 0, 0.100000, blur
45, 7, 113.931132, 112.500000, 0.765498, 6x, 0, 0.100000, blur
45, 8, 109.961149, 112.500000, 0.945458, 6x, 0, 0.100000, blur
46, 1, -67.026144, 67.500000, 0.251112, 6x, 0, 0.100000, delay
46, 2, -131.086600, 67.500000, 0.511418, 6x, 0, 0.100000, delay
46, 3, -165.187807, 67.500000, 0.228573, 6x, 0, 0.100000, delay
46, 4, -107.223800, 67.500000, 0.920526, 6x, 0, 0.100000, delay
47, 1, 81.135272, 45.000000, 0.284563, 6x, 0, 0.100000, hrf
47, 2, 126.195782, 45.000000, 0.098608, 6x, 0, 0.100000, hrf
47, 3, 8.182976, 45.000000, 0.354199, 6x, 0, 0.100000, hrf
47, 4, -25.943592, 45.000000, 0.127568, 6x, 0, 0.100000, hrf
47, 5, -2.983756, 45.000000, 0.245342, 6x, 0, 0.100000, hrf
47, 6, 17.013550, 45.000000, 0.466019, 6x, 0, 0.100000, hrf
47, 7, 35.890944, 45.000000, 0.759991, 6x, 0, 0.100000, hrf
47, 8, 44.970755, 45.000000, 0.963116, 6x, 0, 0.100000, hrf
48, 1, 64.964618, 157.500000, 0.103905, 6x, 0, 0.100000, blur
48, 2, -40.148196, 157.500000, 0.514107, 6x, 0, 0.100000, blur
48, 3, -73.181447, 157.500000, 0.242729, 6x, 0, 0.100000, blur
48, 4, -6.011443, 157.500000, 0.557750, 6x, 0, 0.100000, blur
48, 5, 12.993190, 157.500000, 0.379276, 6x, 0, 0.100000, blur
48, 6, -6.947218, 157.500000, 0.663078, 6x, 0, 0.100000, blur
48, 7, -17.969919, 157.500000, 0.736533, 6x, 0, 0.100000, blur
48, 8, -25.973097, 157.500000, 0.692422, 6x, 0, 0.100000, blur
48, 9, -17.993267, 157.500000, 0.898845, 6x, 0, 0.100000, blur
49, 1, 111.424270, 157.500000, 0.250640, 6x, 0, 0.100000, delay
49, 2, 44.338791, 157.500000, 0.126243, 6x, 0, 0.100000, delay
49, 3, 142.437748, 157.500000, 0.593636, 6x, 0, 0.100000, delay
49, 4, 155.485036, 157.500000, 0.979247, 6x, 0, 0.100000, delay
50, 1, 50.994806, 22.500000, 0.449526, 6x, 0, 0.100000, blur
50, 2, 84.095214, 22.500000, 0.161913, 6x, 0, 0.100000, blur
50, 3, -37.047822, 22.500000, 0.200216, 6x, 0, 0.100000, blur
50, 4, 2.985795, 22.500000, 0.521339, 6x, 0, 0.100000, blur
50, 5, 17.185816, 22.500000, 0.745384, 6x, 0, 0.100000, blur
50, 6, 26.211507, 22.500000, 0.717242, 6x, 0, 0.100000, blur
50, 7, 18.181963, 22.500000, 0.724034, 6x, 0, 0.100000, blur
50, 8, 2.341907, 22.500000, 0.509048, 6x, 0, 0.100000, blur
50, 9, 13.294896, 22.500000, 0.689431, 6x, 0, 0.100000, blur
50, 10, 20.336193, 22.500000, 0.897583, 6x, 0, 0.100000, blur
51, 1, 79.018620, 22.500000, 0.176296, 6x, 0, 0.100000, hrf
51, 2, 142.107773, 22.500000, 0.166446, 6x, 0, 0.100000, hrf
51, 3, 177.234668, 22.500000, 0.495078, 6x, 0, 0.100000, hrf
51, 4, 201.234799, 22.500000, 0.959325, 6x, 0, 0.100000, hrf
52, 1, 46.042358, 135.000000, 0.069445, 6x, 0, 0.100000, hrf
52, 2, 169.942518, 135.000000, 0.343069, 6x, 0, 0.100000, hrf
52, 3, 134.859072, 135.000000, 0.952765, 6x, 0, 0.100000, hrf
53, 1, 130.124651, 135.000000, 0.835038, 6x, 0, 0.100000, blur
53, 2, 133.095288, 135.000000, 0.784748, 6x, 0, 0.100000, blur
53, 3, 118.083822, 135.000000, 0.606140, 6x, 0, 0.100000, blur
53, 4, 127.099429, 135.000000, 0.768879, 6x, 0, 0.100000, blur
53, 5, 130.071763, 135.000000, 0.823593, 6x, 0, 0.100000, blur
53, 6, 132.978831, 135.000000, 0.890869, 6x, 0, 0.100000, blur
54, 1, 50.068961, 90.000000, 0.261710, 6x, 0, 0.100000, delay
54, 2, 81.104594, 90.000000, 0.922505, 6x, 0, 0.100000, delay
55, 1, -74.084287, 90.000000, 0.619391, 6x, 0, 0.100000, hrf
55, 2, -88.233879, 90.000000, 0.964992, 6x, 0, 0.100000, hrf
56, 1, -17.974507, 67.500000, 0.123309, 6x, 0, 0.100000, blur
56, 2, 40.057358, 67.500000, 0.469906, 6x, 0, 0.100000, blur
56, 3, 77.003386, 67.500000, 0.574525, 6x, 0, 0.100000, blur
56, 4, 85.863894, 67.500000, 0.504171, 6x, 0, 0.100000, blur
56, 5, 73.764636, 67.500000, 0.871925, 6x, 0, 0.100000, blur
57, 1, -13.061741, 22.500000, 0.312228, 6x, 0, 0.100000, delay
57, 2, -57.205883, 22.500000, 0.096655, 6x, 0, 0.100000, delay
57, 3, 67.960227, 22.500000, 0.250659, 6x, 0, 0.100000, delay
57, 4, 34.893739, 22.500000, 0.650535, 6x, 0, 0.100000, delay
57, 5, 56.662887, 22.500000, 0.371147, 6x, 0, 0.100000, delay
57, 6, 35.872971, 22.500000, 0.613485, 6x, 0, 0.100000, delay
57, 7, 22.865370, 22.500000, 0.989475, 6x, 0, 0.100000, delay
58, 1, -32.012989, 112.500000, 0.334065, 6x, 0, 0.100000, hrf
58, 2, 1.986239, 112.500000, 0.137406, 6x, 0, 0.100000, hrf
58, 3, -42.055963, 112.500000, 0.496228, 6x, 0, 0.100000, hrf
58, 4, -86.973305, 112.500000, 0.508708, 6x, 0, 0.100000, hrf
58, 5, -106.988078, 112.500000, 0.357185, 6x, 0, 0.100000, hrf
58, 6, -82.883973, 112.500000, 0.594260, 6x, 0, 0.100000, hrf
58, 7, -67.906089, 112.500000, 0.949465, 6x, 0, 0.100000, hrf
59, 1, -86.125488, 90.000000, 0.864389, 6x, 0, 0.100000, blur
60, 1, -17.003976, 45.000000, 0.131336, 6x, 0, 0.100000, delay
60, 2, 70.094489, 45.000000, 0.495588, 6x, 0, 0.100000, delay
60, 3, 88.083950, 45.000000, 0.252092, 6x, 0, 0.100000, delay
60, 4, 49.968735, 45.000000, 0.954946, 6x, 0, 0.100000, delay
61, 1, 15.020425, 45.000000, 0.474143, 6x, 0, 0.100000, blur
61, 2, 34.977590, 45.000000, 0.718988, 6x, 0, 0.100000, blur
61, 3, 42.937410, 45.000000, 0.875955, 6x, 0, 0.100000, blur
62, 1, -111.129630, 157.500000, 0.073123, 6x, 0, 0.100000, hrf
62, 2, -25.140779, 157.500000, 0.926799, 6x, 0, 0.100000, hrf
63, 1, 19.953297, 112.500000, 0.065474, 6x, 0, 0.100000, delay
63, 2, -43.139826, 112.500000, 0.499660, 6x, 0, 0.100000, delay
63, 3, -52.147146, 112.500000, 0.558184, 6x, 0, 0.100000, delay
63, 4, -75.169813, 112.500000, 0.918729, 6x, 0, 0.100000, delay
