trial_num, tr_num, angle, target_angle, score, impulse_response, visible_bool, noise_std
1, 1, 38.679400, 135.000000, 0.080151, impulse, 1, 0.100000
1, 2, 118.618927, 135.000000, 0.563179, impulse, 1, 0.100000
1, 3, 135.141975, 135.000000, 0.992858, impulse, 1, 0.100000
1, 4, 135.141975, 135.000000, 0.996293, impulse, 1, 0.100000
2, 1, 7.779853, 45.000000, 0.298507, impulse, 1, 0.100000
2, 2, 19.058985, 45.000000, 0.494063, impulse, 1, 0.100000
2, 3, 32.551436, 45.000000, 0.635505, impulse, 1, 0.100000
2, 4, 40.795818, 45.000000, 0.976867, impulse, 1, 0.100000
2, 5, 45.060339, 45.000000, 0.996493, impulse, 1, 0.100000
3, 1, -8.687893, 90.000000, 0.085188, impulse, 1, 0.100000
3, 2, -33.141394, 90.000000, 0.178911, impulse, 1, 0.100000
3, 3, -50.988578, 90.000000, 0.276101, impulse, 1, 0.100000
3, 4, -66.556762, 90.000000, 0.505157, impulse, 1, 0.100000
3, 5, -77.150094, 90.000000, 0.661582, impulse, 1, 0.100000
3, 6, -88.698523, 90.000000, 0.995177, impulse, 1, 0.100000
3, 7, -88.591084, 90.000000, 0.994515, impulse, 1, 0.100000
4, 1, 0.000000, 157.500000, 0.500163, impulse, 0, 0.100000
4, 2, 0.000000, 157.500000, 0.501592, impulse, 0, 0.100000
4, 3, 1.841335, 157.500000, 0.497039, impulse, 0, 0.100000
4, 4, 6.884055, 157.500000, 0.477408, impulse, 0, 0.100000
4, 5, 4.504166, 157.500000, 0.496166, impulse, 0, 0.100000
4, 6, -9.744766, 157.500000, 0.676737, impulse, 0, 0.100000
4, 7, -19.734560, 157.500000, 0.972750, impulse, 0, 0.100000
4, 8, -24.049295, 157.500000, 0.980770, impulse, 0, 0.100000
5, 1, 10.557739, 45.000000, 0.332544, impulse, 0, 0.100000
5, 2, 28.382090, 45.000000, 0.522954, impulse, 0, 0.100000
5, 3, 56.109729, 45.000000, 0.751186, impulse, 0, 0.100000
5, 4, 69.167151, 45.000000, 0.498665, impulse, 0, 0.100000
5, 5, 70.566196, 45.000000, 0.480744, impulse, 0, 0.100000
5, 6, 60.502373, 45.000000, 0.618203, impulse, 0, 0.100000
5, 7, 48.335498, 45.000000, 0.958505, impulse, 0, 0.100000
5, 8, 40.623771, 45.000000, 0.947004, impulse, 0, 0.100000
5, 9, 40.529505, 45.000000, 0.979645, impulse, 0, 0.100000
6, 1, -32.327560, 67.500000, 0.076908, impulse, 0, 0.100000
6, 2, -47.604571, 67.500000, 0.126592, impulse, 0, 0.100000
6, 3, -64.639568, 67.500000, 0.250258, impulse, 0, 0.100000
6, 4, -77.135344, 67.500000, 0.324034, impulse, 0, 0.100000
6, 5, -88.643918, 67.500000, 0.499022, impulse, 0, 0.100000
6, 6, -95.095023, 67.500000, 0.508506, impulse, 0, 0.100000
6, 7, -98.110958, 67.500000, 0.551640, impulse, 0, 0.100000
6, 8, -106.121125, 67.500000, 0.892970, impulse, 0, 0.100000
6, 9, -112.011295, 67.500000, 0.962135, impulse, 0, 0.100000
6, 10, -112.597807, 67.500000, 0.991586, impulse, 0, 0.100000
7, 1, 23.368062, 135.000000, 0.126260, impulse, 0, 0.100000
7, 2, 45.482434, 135.000000, 0.063203, impulse, 0, 0.100000
7, 3, 52.695822, 135.000000, 0.082476, impulse, 0, 0.100000
7, 4, 33.700672, 135.000000, 0.103297, impulse, 0, 0.100000
7, 5, -11.257028, 135.000000, 0.437876, impulse, 0, 0.100000
7, 6, -39.484766, 135.000000, 0.975525, impulse, 0, 0.100000
7, 7, -51.443845, 135.000000, 0.979165, impulse, 0, 0.100000
7, 8, -51.854778, 135.000000, 0.940232, impulse, 0, 0.100000
8, 1, 21.238230, 112.500000, 0.064769, impulse, 0, 0.100000
8, 2, 55.775690, 112.500000, 0.166022, impulse, 0, 0.100000
8, 3, 100.652470, 112.500000, 0.706491, impulse, 0, 0.100000
8, 4, 116.042077, 112.500000, 0.976461, impulse, 0, 0.100000
8, 5, 116.372991, 112.500000, 0.971271, impulse, 0, 0.100000
9, 1, -3.252164, 22.500000, 0.496056, impulse, 0, 0.100000
9, 2, -29.565213, 22.500000, 0.218634, impulse, 0, 0.100000
9, 3, -20.827691, 22.500000, 0.253938, impulse, 0, 0.100000
9, 4, -1.291158, 22.500000, 0.499014, impulse, 0, 0.100000
9, 5, 21.656549, 22.500000, 0.983783, impulse, 0, 0.100000
9, 6, 26.301142, 22.500000, 0.972053, impulse, 0, 0.100000
9, 7, 26.301142, 22.500000, 0.975026, impulse, 0, 0.100000
10, 1, 24.526631, 90.000000, 0.126368, impulse, 0, 0.100000
10, 2, 63.230357, 90.000000, 0.491230, impulse, 0, 0.100000
10, 3, 80.734753, 90.000000, 0.838659, impulse, 0, 0.100000
10, 4, 87.124283, 90.000000, 0.991918, impulse, 0, 0.100000
10, 5, 87.124283, 90.000000, 0.989582, impulse, 0, 0.100000
11, 1, 20.184114, 112.500000, 0.066166, impulse, 0, 0.100000
11, 2, 40.331000, 112.500000, 0.125852, impulse, 0, 0.100000
11, 3, 58.401702, 112.500000, 0.222009, impulse, 0, 0.100000
11, 4, 76.637353, 112.500000, 0.377479, impulse, 0, 0.100000
11, 5, 89.967763, 112.500000, 0.501070, impulse, 0, 0.100000
11, 6, 106.867242, 112.500000, 0.931341, impulse, 0, 0.100000
11, 7, 112.639799, 112.500000, 0.989160, impulse, 0, 0.100000
11, 8, 112.639799, 112.500000, 0.988981, impulse, 0, 0.100000
12, 1, 27.357635, 67.500000, 0.263746, impulse, 0, 0.100000
12, 2, 60.976984, 67.500000, 0.922677, impulse, 0, 0.100000
12, 3, 87.074580, 67.500000, 0.502188, impulse, 0, 0.100000
12, 4, 86.060972, 67.500000, 0.507260, impulse, 0, 0.100000
12, 5, 77.651727, 67.500000, 0.674952, impulse, 0, 0.100000
12, 6, 65.759183, 67.500000, 0.979152, impulse, 0, 0.100000
12, 7, 63.029177, 67.500000, 0.960256, impulse, 0, 0.100000
13, 1, 22.266106, 45.000000, 0.500456, impulse, 0, 0.100000
13, 2, 45.245622, 45.000000, 0.990127, impulse, 0, 0.100000
13, 3, 57.070837, 45.000000, 0.707451, impulse, 0, 0.100000
13, 4, 53.459231, 45.000000, 0.819451, impulse, 0, 0.100000
13, 5, 48.685338, 45.000000, 0.975794, impulse, 0, 0.100000
13, 6, 47.296830, 45.000000, 0.986975, impulse, 0, 0.100000
14, 1, -20.532258, 90.000000, 0.125808, impulse, 0, 0.100000
14, 2, -40.041935, 90.000000, 0.248471, impulse, 0, 0.100000
14, 3, -51.480699, 90.000000, 0.260824, impulse, 0, 0.100000
14, 4, -73.658172, 90.000000, 0.513397, impulse, 0, 0.100000
14, 5, -92.884618, 90.000000, 0.993311, impulse, 0, 0.100000
14, 6, -99.142439, 90.000000, 0.879125, impulse, 0, 0.100000
14, 7, -99.142439, 90.000000, 0.931270, impulse, 0, 0.100000
15, 1, 17.763812, 22.500000, 0.943780, impulse, 0, 0.100000
15, 2, 21.034507, 22.500000, 0.989568, impulse, 0, 0.100000
15, 3, 21.034507, 22.500000, 0.979999, impulse, 0, 0.100000
16, 1, -19.927175, 135.000000, 0.503067, impulse, 0, 0.100000
16, 2, -34.038569, 135.000000, 0.700374, impulse, 0, 0.100000
16, 3, -42.501932, 135.000000, 0.988649, impulse, 0, 0.100000
16, 4, -45.036135, 135.000000, 0.994862, impulse, 0, 0.100000
17, 1, 15.773694, 157.500000, 0.312820, impulse, 0, 0.100000
17, 2, 23.901772, 157.500000, 0.251179, impulse, 0, 0.100000
17, 3, 26.819645, 157.500000, 0.247589, impulse, 0, 0.100000
17, 4, 13.734585, 157.500000, 0.317895, impulse, 0, 0.100000
17, 5, -9.970986, 157.500000, 0.614469, impulse, 0, 0.100000
17, 6, -21.992923, 157.500000, 0.991616, impulse, 0, 0.100000
17, 7, -23.265419, 157.500000, 0.991634, impulse, 0, 0.100000
18, 1, -4.340047, 135.000000, 0.213599, delay, 1, 0.100000
18, 2, -21.291206, 135.000000, 0.221433, delay, 1, 0.100000
18, 3, -28.520331, 135.000000, 0.238680, delay, 1, 0.100000
18, 4, -33.245197, 135.000000, 0.259405, delay, 1, 0.100000
18, 5, -42.096910, 135.000000, 0.500133, delay, 1, 0.100000
18, 6, -45.039822, 135.000000, 0.522585, delay, 1, 0.100000
18, 7, -45.039822, 135.000000, 0.788114, delay, 1, 0.100000
18, 8, -45.039822, 135.000000, 0.982311, delay, 1, 0.100000
18, 9, -45.039822, 135.000000, 0.990150, delay, 1, 0.100000
19, 1, 7.114734, 45.000000, 0.248974, delay, 1, 0.100000
19, 2, 19.126720, 45.000000, 0.571113, delay, 1, 0.100000
19, 3, 28.699376, 45.000000, 0.487014, delay, 1, 0.100000
19, 4, 35.815932, 45.000000, 0.277158, delay, 1, 0.100000
19, 5, 44.663509, 45.000000, 0.490554, delay, 1, 0.100000
19, 6, 45.657016, 45.000000, 0.555969, delay, 1, 0.100000
19, 7, 45.038992, 45.000000, 0.869049, delay, 1, 0.100000
19, 8, 45.038992, 45.000000, 0.987183, delay, 1, 0.100000
19, 9, 45.038992, 45.000000, 0.991239, delay, 1, 0.100000
20, 1, -4.516769, 90.000000, 0.678704, delay, 1, 0.100000
20, 2, -6.006624, 90.000000, 0.490103, delay, 1, 0.100000
20, 3, -6.006624, 90.000000, 0.557768, delay, 1, 0.100000
20, 4, -4.956713, 90.000000, 0.067141, delay, 1, 0.100000
20, 5, 0.145954, 90.000000, 0.071993, delay, 1, 0.100000
20, 6, -1.655837, 90.000000, 0.067904, delay, 1, 0.100000
20, 7, -6.238200, 90.000000, 0.070659, delay, 1, 0.100000
20, 8, -0.737853, 90.000000, 0.063549, delay, 1, 0.100000
20, 9, 11.202806, 90.000000, 0.064597, delay, 1, 0.100000
