trial_num, tr_num, angle, target_angle, score, impulse_response, visible_bool, noise_std
1, 1, -5.189013, 135.000000, 0.266291, impulse, 1, 0.100000
1, 2, -39.372900, 135.000000, 0.974661, impulse, 1, 0.100000
1, 3, -44.203861, 135.000000, 0.995133, impulse, 1, 0.100000
1, 4, -47.672181, 135.000000, 0.987460, impulse, 1, 0.100000
2, 1, -11.542674, 45.000000, 0.188637, impulse, 1, 0.100000
2, 2, -85.746155, 45.000000, 0.249844, impulse, 1, 0.100000
2, 3, -129.921679, 45.000000, 0.966245, impulse, 1, 0.100000
2, 4, -137.384578, 45.000000, 0.990251, impulse, 1, 0.100000
2, 5, -137.384578, 45.000000, 0.982755, impulse, 1, 0.100000
3, 1, -19.438714, 90.000000, 0.125348, impulse, 1, 0.100000
3, 2, -81.169053, 90.000000, 0.896519, impulse, 1, 0.100000
3, 3, -88.595852, 90.000000, 0.995358, impulse, 1, 0.100000
3, 4, -88.595852, 90.000000, 0.980456, impulse, 1, 0.100000
4, 1, 0.000000, 22.500000, 0.501199, impulse, 0, 0.100000
4, 2, 0.000000, 22.500000, 0.500867, impulse, 0, 0.100000
4, 3, 0.000000, 22.500000, 0.500305, impulse, 0, 0.100000
4, 4, 0.000000, 22.500000, 0.499734, impulse, 0, 0.100000
4, 5, 0.000000, 22.500000, 0.499953, impulse, 0, 0.100000
4, 6, -22.111583, 22.500000, 0.251090, impulse, 0, 0.100000
4, 7, -19.077142, 22.500000, 0.261289, impulse, 0, 0.100000
4, 8, -43.627159, 22.500000, 0.126874, impulse, 0, 0.100000
4, 9, -74.838485, 22.500000, 0.077233, impulse, 0, 0.100000
4, 10, -11.365353, 22.500000, 0.385268, impulse, 0, 0.100000
4, 11, -0.987256, 22.500000, 0.500038, impulse, 0, 0.100000
4, 12, -0.000833, 22.500000, 0.500799, impulse, 0, 0.100000
4, 13, -0.000833, 22.500000, 0.501507, impulse, 0, 0.100000
4, 14, -0.000833, 22.500000, 0.502108, impulse, 0, 0.100000
4, 15, -0.284680, 22.500000, 0.499396, impulse, 0, 0.100000
4, 16, -52.182889, 22.500000, 0.122898, impulse, 0, 0.100000
4, 17, -142.262918, 22.500000, 0.547313, impulse, 0, 0.100000
4, 18, -185.454393, 22.500000, 0.487618, impulse, 0, 0.100000
4, 19, -182.035570, 22.500000, 0.493552, impulse, 0, 0.100000
4, 20, -179.506222, 22.500000, 0.500119, impulse, 0, 0.100000
4, 21, -144.677644, 22.500000, 0.702315, impulse, 0, 0.100000
4, 22, -124.886898, 22.500000, 0.420602, impulse, 0, 0.100000
4, 23, -125.457318, 22.500000, 0.439517, impulse, 0, 0.100000
4, 24, -126.802870, 22.500000, 0.455767, impulse, 0, 0.100000
4, 25, -138.513249, 22.500000, 0.512080, impulse, 0, 0.100000
4, 26, -129.073222, 22.500000, 0.484524, impulse, 0, 0.100000
4, 27, -95.562847, 22.500000, 0.131001, impulse, 0, 0.100000
4, 28, -49.183288, 22.500000, 0.125401, impulse, 0, 0.100000
4, 29, -5.934820, 22.500000, 0.487040, impulse, 0, 0.100000
4, 30, 21.187577, 22.500000, 0.986255, impulse, 0, 0.100000
4, 31, 24.965720, 22.500000, 0.981602, impulse, 0, 0.100000
4, 32, 27.024833, 22.500000, 0.964175, impulse, 0, 0.100000
5, 1, -13.647908, 90.000000, 0.105683, impulse, 0, 0.100000
5, 2, -70.245442, 90.000000, 0.502480, impulse, 0, 0.100000
5, 3, -109.064703, 90.000000, 0.519036, impulse, 0, 0.100000
5, 4, -153.355068, 90.000000, 0.128931, impulse, 0, 0.100000
5, 5, -176.735664, 90.000000, 0.064630, impulse, 0, 0.100000
5, 6, -191.139156, 90.000000, 0.115957, impulse, 0, 0.100000
5, 7, -195.195198, 90.000000, 0.115357, impulse, 0, 0.100000
5, 8, -200.399981, 90.000000, 0.125264, impulse, 0, 0.100000
5, 9, -220.200583, 90.000000, 0.247003, impulse, 0, 0.100000
5, 10, -234.430373, 90.000000, 0.318907, impulse, 0, 0.100000
5, 11, -248.899014, 90.000000, 0.507606, impulse, 0, 0.100000
5, 12, -275.358207, 90.000000, 0.981529, impulse, 0, 0.100000
5, 13, -291.291578, 90.000000, 0.505793, impulse, 0, 0.100000
5, 14, -291.291578, 90.000000, 0.504980, impulse, 0, 0.100000
5, 15, -291.291578, 90.000000, 0.507133, impulse, 0, 0.100000
5, 16, -293.982160, 90.000000, 0.503032, impulse, 0, 0.100000
5, 17, -294.447618, 90.000000, 0.508855, impulse, 0, 0.100000
5, 18, -291.431208, 90.000000, 0.516135, impulse, 0, 0.100000
5, 19, -285.933347, 90.000000, 0.560124, impulse, 0, 0.100000
5, 20, -300.561803, 90.000000, 0.448383, impulse, 0, 0.100000
5, 21, -305.895587, 90.000000, 0.342894, impulse, 0, 0.100000
5, 22, -298.872055, 90.000000, 0.481284, impulse, 0, 0.100000
5, 23, -284.604718, 90.000000, 0.650150, impulse, 0, 0.100000
5, 24, -240.923385, 90.000000, 0.453003, impulse, 0, 0.100000
5, 25, -229.949540, 90.000000, 0.257953, impulse, 0, 0.100000
5, 26, -237.839230, 90.000000, 0.400215, impulse, 0, 0.100000
5, 27, -234.749629, 90.000000, 0.286940, impulse, 0, 0.100000
5, 28, -233.280035, 90.000000, 0.273703, impulse, 0, 0.100000
5, 29, -244.214176, 90.000000, 0.495957, impulse, 0, 0.100000
5, 30, -252.689534, 90.000000, 0.555211, impulse, 0, 0.100000
5, 31, -258.577867, 90.000000, 0.856772, impulse, 0, 0.100000
5, 32, -261.205767, 90.000000, 0.902569, impulse, 0, 0.100000
