trial_num, tr_num, angle, target_angle, score, impulse_response, visible_bool, noise_std
1, 1, -22.666924, 135.000000, 0.500728, impulse, 1, 0.100000
1, 2, -46.688534, 135.000000, 0.990610, impulse, 1, 0.100000
1, 3, -44.893888, 135.000000, 0.997348, impulse, 1, 0.100000
1, 4, -45.295432, 135.000000, 0.995202, impulse, 1, 0.100000
2, 1, 15.792648, 90.000000, 0.120486, impulse, 1, 0.100000
2, 2, 82.150671, 90.000000, 0.957108, impulse, 1, 0.100000
2, 3, 89.838535, 90.000000, 0.995627, impulse, 1, 0.100000
2, 4, 89.181834, 90.000000, 0.993111, impulse, 1, 0.100000
3, 1, -17.036932, 45.000000, 0.131924, impulse, 1, 0.100000
3, 2, -99.294303, 45.000000, 0.284370, impulse, 1, 0.100000
3, 3, -136.200976, 45.000000, 0.991501, impulse, 1, 0.100000
3, 4, -134.253329, 45.000000, 0.989559, impulse, 1, 0.100000
3, 5, -134.370733, 45.000000, 0.989720, impulse, 1, 0.100000
4, 1, -10.119845, 22.500000, 0.417018, impulse, 0, 0.100000
4, 2, -69.760446, 22.500000, 0.066831, impulse, 0, 0.100000
4, 3, -93.340514, 22.500000, 0.126262, impulse, 0, 0.100000
4, 4, -167.441167, 22.500000, 0.805250, impulse, 0, 0.100000
4, 5, -217.216536, 22.500000, 0.142100, impulse, 0, 0.100000
4, 6, -215.940115, 22.500000, 0.159792, impulse, 0, 0.100000
4, 7, -243.631535, 22.500000, 0.071437, impulse, 0, 0.100000
4, 8, -200.157192, 22.500000, 0.252802, impulse, 0, 0.100000
4, 9, -134.725227, 22.500000, 0.502696, impulse, 0, 0.100000
4, 10, -77.341252, 22.500000, 0.090604, impulse, 0, 0.100000
4, 11, -39.440437, 22.500000, 0.133139, impulse, 0, 0.100000
4, 12, -65.692889, 22.500000, 0.066693, impulse, 0, 0.100000
4, 13, -61.723630, 22.500000, 0.074040, impulse, 0, 0.100000
4, 14, -26.762036, 22.500000, 0.248775, impulse, 0, 0.100000
