trial_num, tr_num, angle, target_angle, score, impulse_response, visible_bool, noise_std
1, 1, 45.048458, 135.000000, 0.063625, impulse, 1, 0.100000
1, 2, 122.656844, 135.000000, 0.700256, impulse, 1, 0.100000
1, 3, 134.801513, 135.000000, 0.994811, impulse, 1, 0.100000
1, 4, 134.998167, 135.000000, 0.995014, impulse, 1, 0.100000
2, 1, 34.604455, 45.000000, 0.723133, impulse, 1, 0.100000
2, 2, 45.157458, 45.000000, 0.995207, impulse, 1, 0.100000
2, 3, 44.981808, 45.000000, 0.994558, impulse, 1, 0.100000
3, 1, 6.532056, 90.000000, 0.067346, impulse, 1, 0.100000
3, 2, 69.730599, 90.000000, 0.505607, impulse, 1, 0.100000
3, 3, 90.147183, 90.000000, 0.993447, impulse, 1, 0.100000
3, 4, 90.186251, 90.000000, 0.995107, impulse, 1, 0.100000
3, 5, 90.186251, 90.000000, 0.996740, impulse, 1, 0.100000
4, 1, 19.526602, 112.500000, 0.065831, impulse, 0, 0.100000
4, 2, 86.009549, 112.500000, 0.500532, impulse, 0, 0.100000
4, 3, 97.907715, 112.500000, 0.532613, impulse, 0, 0.100000
4, 4, 95.350852, 112.500000, 0.541975, impulse, 0, 0.100000
4, 5, 91.736001, 112.500000, 0.504587, impulse, 0, 0.100000
4, 6, 86.971742, 112.500000, 0.497606, impulse, 0, 0.100000
4, 7, 48.346693, 112.500000, 0.130463, impulse, 0, 0.100000
4, 8, 26.136975, 112.500000, 0.066125, impulse, 0, 0.100000
4, 9, 0.072924, 112.500000, 0.125401, impulse, 0, 0.100000
4, 10, -12.150040, 112.500000, 0.203569, impulse, 0, 0.100000
4, 11, -78.092555, 112.500000, 0.690089, impulse, 0, 0.100000
4, 12, -88.212601, 112.500000, 0.502709, impulse, 0, 0.100000
4, 13, -75.848140, 112.500000, 0.827101, impulse, 0, 0.100000
4, 14, -55.584712, 112.500000, 0.671444, impulse, 0, 0.100000
4, 15, -58.787141, 112.500000, 0.817964, impulse, 0, 0.100000
4, 16, -61.542084, 112.500000, 0.941415, impulse, 0, 0.100000
4, 17, -61.542084, 112.500000, 0.924477, impulse, 0, 0.100000
5, 1, -36.936555, 45.000000, 0.073214, impulse, 0, 0.100000
5, 2, -126.517201, 45.000000, 0.807492, impulse, 0, 0.100000
5, 3, -216.596764, 45.000000, 0.076981, impulse, 0, 0.100000
5, 4, -306.688033, 45.000000, 0.866584, impulse, 0, 0.100000
5, 5, -396.808712, 45.000000, 0.071114, impulse, 0, 0.100000
5, 6, -486.902776, 45.000000, 0.854235, impulse, 0, 0.100000
5, 7, -561.877640, 45.000000, 0.125676, impulse, 0, 0.100000
5, 8, -569.840970, 45.000000, 0.121659, impulse, 0, 0.100000
5, 9, -558.766731, 45.000000, 0.135548, impulse, 0, 0.100000
5, 10, -519.726357, 45.000000, 0.498256, impulse, 0, 0.100000
5, 11, -519.551799, 45.000000, 0.494359, impulse, 0, 0.100000
5, 12, -510.081058, 45.000000, 0.540048, impulse, 0, 0.100000
5, 13, -508.296250, 45.000000, 0.621784, impulse, 0, 0.100000
5, 14, -508.296250, 45.000000, 0.601096, impulse, 0, 0.100000
5, 15, -508.296250, 45.000000, 0.667604, impulse, 0, 0.100000
5, 16, -508.296250, 45.000000, 0.554818, impulse, 0, 0.100000
5, 17, -508.296250, 45.000000, 0.631241, impulse, 0, 0.100000
5, 18, -508.296250, 45.000000, 0.569103, impulse, 0, 0.100000
5, 19, -508.296250, 45.000000, 0.624151, impulse, 0, 0.100000
5, 20, -508.296250, 45.000000, 0.621633, impulse, 0, 0.100000
5, 21, -512.293114, 45.000000, 0.562766, impulse, 0, 0.100000
5, 22, -515.845150, 45.000000, 0.501080, impulse, 0, 0.100000
5, 23, -515.845150, 45.000000, 0.509905, impulse, 0, 0.100000
5, 24, -515.845150, 45.000000, 0.502299, impulse, 0, 0.100000
5, 25, -494.091012, 45.000000, 0.981734, impulse, 0, 0.100000
5, 26, -481.274201, 45.000000, 0.625716, impulse, 0, 0.100000
5, 27, -481.274201, 45.000000, 0.635056, impulse, 0, 0.100000
5, 28, -481.274201, 45.000000, 0.624832, impulse, 0, 0.100000
5, 29, -481.274201, 45.000000, 0.566388, impulse, 0, 0.100000
5, 30, -481.274201, 45.000000, 0.633853, impulse, 0, 0.100000
5, 31, -481.274201, 45.000000, 0.633749, impulse, 0, 0.100000
5, 32, -482.487225, 45.000000, 0.596671, impulse, 0, 0.100000
5, 33, -490.981454, 45.000000, 0.977099, impulse, 0, 0.100000
5, 34, -490.981454, 45.000000, 0.954020, impulse, 0, 0.100000
5, 35, -490.981454, 45.000000, 0.973419, impulse, 0, 0.100000
6, 1, -26.573382, 135.000000, 0.518951, impulse, 0, 0.100000
6, 2, -32.263548, 135.000000, 0.686690, impulse, 0, 0.100000
6, 3, -32.263548, 135.000000, 0.689753, impulse, 0, 0.100000
6, 4, -35.358144, 135.000000, 0.810269, impulse, 0, 0.100000
6, 5, -42.037731, 135.000000, 0.978280, impulse, 0, 0.100000
6, 6, -42.037731, 135.000000, 0.984431, impulse, 0, 0.100000
7, 1, -24.628287, 157.500000, 0.987708, impulse, 0, 0.100000
7, 2, -56.358302, 157.500000, 0.439392, impulse, 0, 0.100000
7, 3, -50.184981, 157.500000, 0.492908, impulse, 0, 0.100000
7, 4, -40.591050, 157.500000, 0.506444, impulse, 0, 0.100000
7, 5, -40.591050, 157.500000, 0.507140, impulse, 0, 0.100000
7, 6, -37.429704, 157.500000, 0.533787, impulse, 0, 0.100000
7, 7, -30.865383, 157.500000, 0.901555, impulse, 0, 0.100000
7, 8, -30.865383, 157.500000, 0.925092, impulse, 0, 0.100000
7, 9, -30.865383, 157.500000, 0.769468, impulse, 0, 0.100000
8, 1, 9.522180, 22.500000, 0.627105, impulse, 0, 0.100000
8, 2, 36.462985, 22.500000, 0.580918, impulse, 0, 0.100000
8, 3, 59.281715, 22.500000, 0.327983, impulse, 0, 0.100000
8, 4, 83.951810, 22.500000, 0.132573, impulse, 0, 0.100000
8, 5, 100.673658, 22.500000, 0.100884, impulse, 0, 0.100000
8, 6, 110.880713, 22.500000, 0.066709, impulse, 0, 0.100000
8, 7, 114.110142, 22.500000, 0.064219, impulse, 0, 0.100000
8, 8, 117.341754, 22.500000, 0.069079, impulse, 0, 0.100000
8, 9, 121.197723, 22.500000, 0.082081, impulse, 0, 0.100000
8, 10, 135.002793, 22.500000, 0.125498, impulse, 0, 0.100000
8, 11, 204.728382, 22.500000, 0.989888, impulse, 0, 0.100000
8, 12, 223.048855, 22.500000, 0.507713, impulse, 0, 0.100000
8, 13, 223.048855, 22.500000, 0.504134, impulse, 0, 0.100000
8, 14, 213.503376, 22.500000, 0.804985, impulse, 0, 0.100000
8, 15, 205.007299, 22.500000, 0.985668, impulse, 0, 0.100000
8, 16, 205.007299, 22.500000, 0.984702, impulse, 0, 0.100000
9, 1, 24.911912, 90.000000, 0.127905, impulse, 0, 0.100000
9, 2, 68.548518, 90.000000, 0.504810, impulse, 0, 0.100000
9, 3, 111.368549, 90.000000, 0.500484, impulse, 0, 0.100000
9, 4, 136.545254, 90.000000, 0.249950, impulse, 0, 0.100000
9, 5, 159.923874, 90.000000, 0.126174, impulse, 0, 0.100000
9, 6, 181.153017, 90.000000, 0.064127, impulse, 0, 0.100000
9, 7, 182.311753, 90.000000, 0.064248, impulse, 0, 0.100000
9, 8, 186.048343, 90.000000, 0.073228, impulse, 0, 0.100000
9, 9, 248.132136, 90.000000, 0.502039, impulse, 0, 0.100000
9, 10, 272.156533, 90.000000, 0.990990, impulse, 0, 0.100000
9, 11, 271.686986, 90.000000, 0.992338, impulse, 0, 0.100000
9, 12, 271.686986, 90.000000, 0.995548, impulse, 0, 0.100000
10, 1, 45.085997, 67.500000, 0.499885, impulse, 0, 0.100000
10, 2, 102.626388, 67.500000, 0.376445, impulse, 0, 0.100000
10, 3, 98.785085, 67.500000, 0.444714, impulse, 0, 0.100000
10, 4, 91.597327, 67.500000, 0.499367, impulse, 0, 0.100000
10, 5, 91.597327, 67.500000, 0.498765, impulse, 0, 0.100000
10, 6, 76.056481, 67.500000, 0.881078, impulse, 0, 0.100000
10, 7, 67.540325, 67.500000, 0.987872, impulse, 0, 0.100000
10, 8, 67.540325, 67.500000, 0.982105, impulse, 0, 0.100000
11, 1, -45.024917, 67.500000, 0.125850, impulse, 0, 0.100000
11, 2, -134.242591, 67.500000, 0.501322, impulse, 0, 0.100000
11, 3, -168.603750, 67.500000, 0.167782, impulse, 0, 0.100000
11, 4, -171.659574, 67.500000, 0.141579, impulse, 0, 0.100000
11, 5, -231.271522, 67.500000, 0.131832, impulse, 0, 0.100000
11, 6, -267.190881, 67.500000, 0.493870, impulse, 0, 0.100000
11, 7, -277.085428, 67.500000, 0.516441, impulse, 0, 0.100000
11, 8, -327.622173, 67.500000, 0.321955, impulse, 0, 0.100000
11, 9, -343.452849, 67.500000, 0.235392, impulse, 0, 0.100000
11, 10, -366.620917, 67.500000, 0.120674, impulse, 0, 0.100000
11, 11, -406.455978, 67.500000, 0.125130, impulse, 0, 0.100000
11, 12, -432.969779, 67.500000, 0.265981, impulse, 0, 0.100000
11, 13, -432.969779, 67.500000, 0.281854, impulse, 0, 0.100000
11, 14, -432.969779, 67.500000, 0.278741, impulse, 0, 0.100000
11, 15, -452.883841, 67.500000, 0.503484, impulse, 0, 0.100000
11, 16, -459.990322, 67.500000, 0.689533, impulse, 0, 0.100000
11, 17, -482.425772, 67.500000, 0.878122, impulse, 0, 0.100000
11, 18, -483.275966, 67.500000, 0.763925, impulse, 0, 0.100000
11, 19, -483.275966, 67.500000, 0.762371, impulse, 0, 0.100000
11, 20, -475.705238, 67.500000, 0.962288, impulse, 0, 0.100000
11, 21, -473.508584, 67.500000, 0.970512, impulse, 0, 0.100000
12, 1, 45.042908, 135.000000, 0.064270, impulse, 0, 0.100000
12, 2, 134.788143, 135.000000, 0.995417, impulse, 0, 0.100000
12, 3, 188.144548, 135.000000, 0.244619, impulse, 0, 0.100000
12, 4, 185.434593, 135.000000, 0.244686, impulse, 0, 0.100000
12, 5, 190.111101, 135.000000, 0.197288, impulse, 0, 0.100000
12, 6, 194.294436, 135.000000, 0.176132, impulse, 0, 0.100000
12, 7, 142.814302, 135.000000, 0.932031, impulse, 0, 0.100000
12, 8, 136.634925, 135.000000, 0.985754, impulse, 0, 0.100000
12, 9, 136.634925, 135.000000, 0.993608, impulse, 0, 0.100000
13, 1, 45.065534, 45.000000, 0.988742, impulse, 0, 0.100000
