trial_num, tr_num, angle, target_angle, score, impulse_response, visible_bool, noise_std
1, 1, 13.962767, 90.000000, 0.113899, impulse, 1, 0.100000
1, 2, 80.900701, 90.000000, 0.848736, impulse, 1, 0.100000
1, 3, 89.511236, 90.000000, 0.983936, impulse, 1, 0.100000
1, 4, 89.511236, 90.000000, 0.989671, impulse, 1, 0.100000
2, 1, -4.687187, 45.000000, 0.246960, impulse, 1, 0.100000
2, 2, -74.023153, 45.000000, 0.150541, impulse, 1, 0.100000
2, 3, -135.000271, 45.000000, 0.990700, impulse, 1, 0.100000
2, 4, -133.750129, 45.000000, 0.986232, impulse, 1, 0.100000
2, 5, -133.750129, 45.000000, 0.985245, impulse, 1, 0.100000
3, 1, -11.333885, 135.000000, 0.376714, impulse, 1, 0.100000
3, 2, -46.413488, 135.000000, 0.994258, impulse, 1, 0.100000
3, 3, -45.012054, 135.000000, 0.993795, impulse, 1, 0.100000
3, 4, -45.012054, 135.000000, 0.992559, impulse, 1, 0.100000
4, 1, 1.021545, 22.500000, 0.501464, impulse, 0, 0.100000
4, 2, 12.021523, 22.500000, 0.625450, impulse, 0, 0.100000
4, 3, 12.161377, 22.500000, 0.784256, impulse, 0, 0.100000
4, 4, 17.620497, 22.500000, 0.949654, impulse, 0, 0.100000
4, 5, 21.104567, 22.500000, 0.988220, impulse, 0, 0.100000
5, 1, 5.690398, 112.500000, 0.121254, impulse, 0, 0.100000
5, 2, 33.375275, 112.500000, 0.096922, impulse, 0, 0.100000
5, 3, 39.964752, 112.500000, 0.122485, impulse, 0, 0.100000
5, 4, 48.625805, 112.500000, 0.129393, impulse, 0, 0.100000
5, 5, 59.301524, 112.500000, 0.226009, impulse, 0, 0.100000
5, 6, 70.939734, 112.500000, 0.264504, impulse, 0, 0.100000
5, 7, 76.622317, 112.500000, 0.369755, impulse, 0, 0.100000
5, 8, 72.686910, 112.500000, 0.298062, impulse, 0, 0.100000
5, 9, 70.434191, 112.500000, 0.262507, impulse, 0, 0.100000
5, 10, 67.735988, 112.500000, 0.253670, impulse, 0, 0.100000
5, 11, 77.018193, 112.500000, 0.417056, impulse, 0, 0.100000
5, 12, 85.296240, 112.500000, 0.496382, impulse, 0, 0.100000
5, 13, 88.680140, 112.500000, 0.499990, impulse, 0, 0.100000
5, 14, 92.687452, 112.500000, 0.504041, impulse, 0, 0.100000
5, 15, 97.504492, 112.500000, 0.543060, impulse, 0, 0.100000
5, 16, 105.116311, 112.500000, 0.799490, impulse, 0, 0.100000
5, 17, 113.409278, 112.500000, 0.990019, impulse, 0, 0.100000
5, 18, 116.541112, 112.500000, 0.983086, impulse, 0, 0.100000
6, 1, 3.322557, 90.000000, 0.063961, impulse, 0, 0.100000
6, 2, 14.015893, 90.000000, 0.102880, impulse, 0, 0.100000
6, 3, 26.761836, 90.000000, 0.129677, impulse, 0, 0.100000
6, 4, 40.248824, 90.000000, 0.244217, impulse, 0, 0.100000
6, 5, 58.615262, 90.000000, 0.434058, impulse, 0, 0.100000
6, 6, 64.058625, 90.000000, 0.504224, impulse, 0, 0.100000
6, 7, 69.960112, 90.000000, 0.513386, impulse, 0, 0.100000
6, 8, 76.511515, 90.000000, 0.652876, impulse, 0, 0.100000
6, 9, 85.122579, 90.000000, 0.965633, impulse, 0, 0.100000
6, 10, 86.557595, 90.000000, 0.990648, impulse, 0, 0.100000
7, 1, -8.348745, 135.000000, 0.287026, impulse, 0, 0.100000
7, 2, -23.939216, 135.000000, 0.501711, impulse, 0, 0.100000
7, 3, -37.751373, 135.000000, 0.834601, impulse, 0, 0.100000
7, 4, -42.371755, 135.000000, 0.989686, impulse, 0, 0.100000
7, 5, -44.534964, 135.000000, 0.991425, impulse, 0, 0.100000
8, 1, -10.166150, 45.000000, 0.227756, impulse, 0, 0.100000
8, 2, -18.091712, 45.000000, 0.128326, impulse, 0, 0.100000
8, 3, -22.236315, 45.000000, 0.126655, impulse, 0, 0.100000
8, 4, -8.679617, 45.000000, 0.219521, impulse, 0, 0.100000
8, 5, 4.832024, 45.000000, 0.262976, impulse, 0, 0.100000
8, 6, 13.844725, 45.000000, 0.430719, impulse, 0, 0.100000
8, 7, 22.759815, 45.000000, 0.501035, impulse, 0, 0.100000
8, 8, 31.300020, 45.000000, 0.625173, impulse, 0, 0.100000
8, 9, 39.545444, 45.000000, 0.960480, impulse, 0, 0.100000
8, 10, 42.296374, 45.000000, 0.977075, impulse, 0, 0.100000
9, 1, -7.927553, 67.500000, 0.116578, impulse, 0, 0.100000
9, 2, -24.408964, 67.500000, 0.065912, impulse, 0, 0.100000
9, 3, -19.151435, 67.500000, 0.066028, impulse, 0, 0.100000
9, 4, -5.710740, 67.500000, 0.124501, impulse, 0, 0.100000
9, 5, 5.718483, 67.500000, 0.134978, impulse, 0, 0.100000
9, 6, 19.217222, 67.500000, 0.248192, impulse, 0, 0.100000
9, 7, 33.114591, 67.500000, 0.353810, impulse, 0, 0.100000
9, 8, 43.708231, 67.500000, 0.498957, impulse, 0, 0.100000
9, 9, 58.503134, 67.500000, 0.884242, impulse, 0, 0.100000
9, 10, 62.894267, 67.500000, 0.959742, impulse, 0, 0.100000
9, 11, 62.894267, 67.500000, 0.971281, impulse, 0, 0.100000
10, 1, -6.675557, 157.500000, 0.518965, impulse, 0, 0.100000
10, 2, -26.753006, 157.500000, 0.936264, impulse, 0, 0.100000
10, 3, -39.304903, 157.500000, 0.519199, impulse, 0, 0.100000
10, 4, -33.082670, 157.500000, 0.804233, impulse, 0, 0.100000
10, 5, -27.747392, 157.500000, 0.938162, impulse, 0, 0.100000
10, 6, -31.306726, 157.500000, 0.878356, impulse, 0, 0.100000
11, 1, 12.787749, 112.500000, 0.092674, impulse, 0, 0.100000
11, 2, 41.785162, 112.500000, 0.125006, impulse, 0, 0.100000
11, 3, 53.912064, 112.500000, 0.152977, impulse, 0, 0.100000
11, 4, 62.619163, 112.500000, 0.256854, impulse, 0, 0.100000
11, 5, 72.086262, 112.500000, 0.289158, impulse, 0, 0.100000
11, 6, 81.721998, 112.500000, 0.458362, impulse, 0, 0.100000
11, 7, 92.330563, 112.500000, 0.501973, impulse, 0, 0.100000
11, 8, 102.526687, 112.500000, 0.805314, impulse, 0, 0.100000
11, 9, 111.267716, 112.500000, 0.989453, impulse, 0, 0.100000
11, 10, 113.342952, 112.500000, 0.989953, impulse, 0, 0.100000
12, 1, 9.298853, 22.500000, 0.641288, impulse, 0, 0.100000
12, 2, 16.816128, 22.500000, 0.971688, impulse, 0, 0.100000
12, 3, 18.713702, 22.500000, 0.950836, impulse, 0, 0.100000
13, 1, 10.072213, 157.500000, 0.413046, impulse, 0, 0.100000
13, 2, 20.647565, 157.500000, 0.256960, impulse, 0, 0.100000
13, 3, 19.596519, 157.500000, 0.260218, impulse, 0, 0.100000
13, 4, 9.214079, 157.500000, 0.468514, impulse, 0, 0.100000
13, 5, 1.127367, 157.500000, 0.500261, impulse, 0, 0.100000
13, 6, -8.109972, 157.500000, 0.556336, impulse, 0, 0.100000
13, 7, -28.983958, 157.500000, 0.911516, impulse, 0, 0.100000
13, 8, -39.737829, 157.500000, 0.528208, impulse, 0, 0.100000
13, 9, -34.332279, 157.500000, 0.795039, impulse, 0, 0.100000
13, 10, -29.651669, 157.500000, 0.757148, impulse, 0, 0.100000
13, 11, -26.220822, 157.500000, 0.949759, impulse, 0, 0.100000
13, 12, -20.682673, 157.500000, 0.979084, impulse, 0, 0.100000
14, 1, 9.650025, 45.000000, 0.358068, impulse, 0, 0.100000
14, 2, 24.625724, 45.000000, 0.510696, impulse, 0, 0.100000
14, 3, 35.688537, 45.000000, 0.860544, impulse, 0, 0.100000
14, 4, 41.410770, 45.000000, 0.976720, impulse, 0, 0.100000
14, 5, 43.418827, 45.000000, 0.989509, impulse, 0, 0.100000
15, 1, 0.000000, 135.000000, 0.250669, impulse, 0, 0.100000
15, 2, 5.889196, 135.000000, 0.242279, impulse, 0, 0.100000
15, 3, 15.980133, 135.000000, 0.146475, impulse, 0, 0.100000
15, 4, 12.070081, 135.000000, 0.177934, impulse, 0, 0.100000
15, 5, 5.483507, 135.000000, 0.243890, impulse, 0, 0.100000
15, 6, -3.676842, 135.000000, 0.256647, impulse, 0, 0.100000
15, 7, -14.736406, 135.000000, 0.472111, impulse, 0, 0.100000
15, 8, -23.075114, 135.000000, 0.499352, impulse, 0, 0.100000
15, 9, -31.144278, 135.000000, 0.688604, impulse, 0, 0.100000
15, 10, -47.764291, 135.000000, 0.992664, impulse, 0, 0.100000
15, 11, -58.178560, 135.000000, 0.655088, impulse, 0, 0.100000
15, 12, -66.799944, 135.000000, 0.503218, impulse, 0, 0.100000
15, 13, -61.495077, 135.000000, 0.576757, impulse, 0, 0.100000
15, 14, -39.141552, 135.000000, 0.959798, impulse, 0, 0.100000
15, 15, -34.274256, 135.000000, 0.865782, impulse, 0, 0.100000
15, 16, -36.427485, 135.000000, 0.901218, impulse, 0, 0.100000
16, 1, 9.048996, 90.000000, 0.079411, impulse, 0, 0.100000
16, 2, 32.902519, 90.000000, 0.199710, impulse, 0, 0.100000
16, 3, 48.568689, 90.000000, 0.257320, impulse, 0, 0.100000
16, 4, 59.385892, 90.000000, 0.473452, impulse, 0, 0.100000
16, 5, 66.445513, 90.000000, 0.501189, impulse, 0, 0.100000
16, 6, 73.432607, 90.000000, 0.555836, impulse, 0, 0.100000
16, 7, 83.113021, 90.000000, 0.888364, impulse, 0, 0.100000
16, 8, 89.170859, 90.000000, 0.994134, impulse, 0, 0.100000
16, 9, 91.918457, 90.000000, 0.991594, impulse, 0, 0.100000
17, 1, 0.000000, 67.500000, 0.125894, impulse, 0, 0.100000
17, 2, -5.303349, 67.500000, 0.123196, impulse, 0, 0.100000
17, 3, -6.131794, 67.500000, 0.122474, impulse, 0, 0.100000
17, 4, 38.081084, 67.500000, 0.472660, impulse, 0, 0.100000
17, 5, 47.415601, 67.500000, 0.501752, impulse, 0, 0.100000
17, 6, 61.863818, 67.500000, 0.923639, impulse, 0, 0.100000
17, 7, 68.171791, 67.500000, 0.988199, impulse, 0, 0.100000
17, 8, 69.717416, 67.500000, 0.930154, impulse, 0, 0.100000
18, 1, -14.520491, 135.000000, 0.378300, blur, 1, 0.100000
18, 2, -44.018004, 135.000000, 0.706557, blur, 1, 0.100000
18, 3, -43.384234, 135.000000, 0.820392, blur, 1, 0.100000
18, 4, -44.996583, 135.000000, 0.895294, blur, 1, 0.100000
18, 5, -44.996583, 135.000000, 0.971255, blur, 1, 0.100000
19, 1, 18.481459, 45.000000, 0.432108, blur, 1, 0.100000
19, 2, 45.678584, 45.000000, 0.481621, blur, 1, 0.100000
